,VIX,VVIX,SKEW,VIX3M,PUT,BXM,CLL,price,dix,gex,volatility_5d,volatility_10d,volatility_20d,volatility_50d,vix_level,vix_change_1d,vix_change_5d,vix_change_10d,vix_change_20d,vvix_ratio,vvix_signal,term_spread,term_spread_pct,term_regime,gex_positive,gex_ma_20,gex_ratio,gex_signal,dix_ma_20,dix_ratio,dix_signal,put_ma_20,put_ratio,put_signal,skew_ma_20,skew_ratio,skew_signal,vix_momentum_5d,vix_momentum_10d,vix_momentum_20d,vix_momentum_50d,vol_regime,bull_signal_count,bear_signal_count,composite_signal
2024-03-14,14.4,88.75,143.95,16.12,2687.84,1829.31,1531.7,5150.47998,0.4684485103595023,5282309854.9,0.6171709649755269,0.6334429729621736,0.6706995562392501,0.7954466336215857,LOW,0.047272727272727355,-0.0027700831024930483,0.07462686567164178,0.027837259100642386,6.163194444444445,HIGH_VOL_OF_VOL,1.7200000000000006,0.11944444444444449,CONTANGO,1,,,NEUTRAL_GEX,,,NEUTRAL_DIX,,,NEUTRAL_PUT,,,NEUTRAL_SKEW,-0.0027700831024930483,0.07462686567164178,0.027837259100642386,0.019108280254777066,NEUTRAL_VOL,0,0,NEUTRAL
2024-03-15,14.41,92.17,138.91,16.41,2688.13,1836.97,1521.56,5117.089844,0.4466854079803728,3342167300.89,0.5873074152510215,0.5067598598456315,0.6720688796173006,0.7980260340499862,LOW,0.000694444444444331,-0.02238805970149249,0.09916094584286816,0.011938202247190999,6.396252602359473,HIGH_VOL_OF_VOL,2.0,0.13879250520471895,CONTANGO,1,,,NEUTRAL_GEX,,,NEUTRAL_DIX,,,NEUTRAL_PUT,,,NEUTRAL_SKEW,-0.02238805970149249,0.09916094584286816,0.011938202247190999,0.07940074906367056,NEUTRAL_VOL,0,0,NEUTRAL
2024-03-18,14.33,86.78,139.97,16.22,2697.34,1842.98,1529.09,5149.419922,0.4252271520124194,3937922000.13,0.32346560869568397,0.41412424329436576,0.662990632626173,0.7947234405376009,LOW,-0.005551700208188737,-0.05847568988173457,0.06226834692364713,-0.02583276682528901,6.05582693649686,HIGH_VOL_OF_VOL,1.8899999999999988,0.13189113747383105,CONTANGO,1,4663247488.027,0.8444591478879706,NEUTRAL_GEX,0.44838604288507933,0.948350553635329,WEAK_DIX,2675.2690000000002,1.0082500114941713,NEUTRAL_PUT,144.2205,0.9705277682437657,NEUTRAL_SKEW,-0.05847568988173457,0.06226834692364713,-0.02583276682528901,0.095565749235474,LOW_VOL_DOWN,0,1,BEARISH
2024-03-19,13.82,83.9,141.61,15.77,2704.47,1848.2,1535.89,5178.509766,0.4571361804176552,4650536931.98,0.32828341415440115,0.4529961981637068,0.6027819279260624,0.7798526548435007,LOW,-0.03558967201674812,-0.0014450867052022698,-0.044260027662517354,-0.10376134889753563,6.070911722141823,HIGH_VOL_OF_VOL,1.9499999999999993,0.14109985528219965,CONTANGO,1,4742280765.1755,0.9806540696895863,NEUTRAL_GEX,0.4490744435880112,1.0179518940450774,NEUTRAL_DIX,2678.4795000000004,1.0097034530225075,NEUTRAL_PUT,144.2285,0.9818447810245549,NEUTRAL_SKEW,-0.0014450867052022698,-0.044260027662517354,-0.10376134889753563,0.08307210031347956,NEUTRAL_VOL,0,0,NEUTRAL
2024-03-20,13.04,78.87,141.19,15.28,2713.17,1854.7,1547.49,5224.620117,0.4526462258524015,7263900892.39,0.5897033152432657,0.6066932228579989,0.5781811317012253,0.7708215601241132,LOW,-0.05643994211287995,-0.0516363636363637,-0.1006896551724139,-0.1499348109517602,6.0483128834355835,HIGH_VOL_OF_VOL,2.24,0.1717791411042945,CONTANGO,1,4982385121.9725,1.4579163823277999,STRONG_GEX,0.44921276183100733,1.0076432913601991,NEUTRAL_DIX,2682.001,1.0116215467481182,NEUTRAL_PUT,144.152,0.9794522448526556,NEUTRAL_SKEW,-0.0516363636363637,-0.1006896551724139,-0.1499348109517602,0.027580772261623254,LOW_VOL_DOWN,1,0,BULLISH
2024-03-21,12.92,77.3,154.0,15.18,2716.05,1857.4,1551.94,5241.529785,0.4340080005127357,7674673966.565,0.6998785609010726,0.7195222180150663,0.6128301473298776,0.7557598149943783,LOW,-0.009202453987730008,-0.10277777777777786,-0.10526315789473684,-0.11141678129298482,5.9829721362229105,HIGH_VOL_OF_VOL,2.26,0.17492260061919504,CONTANGO,1,5024607394.52525,1.5274176396204067,STRONG_GEX,0.4488432508918339,0.9669478145218378,NEUTRAL_DIX,2684.557,1.0117311720332258,NEUTRAL_PUT,144.5565,1.0653273979378306,HIGH_SKEW,-0.10277777777777786,-0.10526315789473684,-0.11141678129298482,0.03858520900321549,LOW_VOL_DOWN,1,1,NEUTRAL
2024-03-22,13.06,76.49,155.84,15.3,2716.0,1858.02,1550.09,5234.180176,0.4381486451601021,4650663108.26,0.6146381049113452,0.7356848661058986,0.6422993235675293,0.7461524711513299,LOW,0.010835913312693624,-0.09368494101318525,-0.11397557666214375,-0.050181818181818105,5.856814701378253,HIGH_VOL_OF_VOL,2.24,0.17151607963246554,CONTANGO,1,5064159079.328249,0.9183485422572669,NEUTRAL_GEX,0.4475842874946972,0.9789187364297124,NEUTRAL_DIX,2686.9610000000002,1.0108073768097117,NEUTRAL_PUT,145.14849999999998,1.073659045735919,HIGH_SKEW,-0.09368494101318525,-0.11397557666214375,-0.050181818181818105,0.02834645669291347,LOW_VOL_DOWN,0,1,BEARISH
2024-03-25,13.19,76.6,151.6,15.38,2716.98,1857.59,1545.57,5218.189941,0.4460225708000028,5513707300.29,0.356342531855313,0.5902391229130556,0.6608803936715897,0.7472102127527237,LOW,0.009954058192955584,-0.07955338450802518,-0.13337713534822604,-0.04002911208151383,5.80742987111448,HIGH_VOL_OF_VOL,2.1900000000000013,0.16603487490523133,CONTANGO,1,5114156719.36875,1.078126385804338,NEUTRAL_GEX,0.44758671449378457,0.996505384000169,NEUTRAL_DIX,2689.4155,1.0102492530440164,NEUTRAL_PUT,145.54850000000002,1.041577206223355,HIGH_SKEW,-0.07955338450802518,-0.13337713534822604,-0.04002911208151383,-0.004528301886792541,LOW_VOL_DOWN,0,1,BEARISH
2024-03-26,13.24,76.77,157.6,15.29,2716.47,1855.76,1541.41,5203.580078,0.4562260024956261,5052700288.24,0.12727922064923936,0.602092646982574,0.6688481851208951,0.7524098969726386,LOW,0.0037907505686125553,-0.04196816208393628,-0.043352601156069315,-0.014147431124348464,5.79833836858006,HIGH_VOL_OF_VOL,2.049999999999999,0.15483383685800595,CONTANGO,1,5121385187.03825,0.9865886090794176,NEUTRAL_GEX,0.4474025174149866,1.0197215812097349,NEUTRAL_DIX,2691.7055,1.009200300701544,NEUTRAL_PUT,146.06400000000002,1.0789790776645851,HIGH_SKEW,-0.04196816208393628,-0.043352601156069315,-0.014147431124348464,-0.043352601156069315,NEUTRAL_VOL,0,1,BEARISH
2024-03-27,12.78,76.0,157.11,15.01,2722.61,1860.68,1553.19,5248.490234,0.4491627115057087,5848870499.28,0.19031552750390143,0.6540039075617206,0.7111747138972827,0.7549842274343314,LOW,-0.03474320241691853,-0.019938650306748462,-0.07054545454545458,-0.07658959537572263,5.946791862284821,HIGH_VOL_OF_VOL,2.2300000000000004,0.174491392801252,CONTANGO,1,5180365080.675751,1.1290460050968156,NEUTRAL_GEX,0.4474724513833944,1.0037773501297984,NEUTRAL_DIX,2694.3235,1.0104985537185867,NEUTRAL_PUT,146.46499999999997,1.0726794797391872,HIGH_SKEW,-0.019938650306748462,-0.07054545454545458,-0.07658959537572263,-0.13590263691683568,NEUTRAL_VOL,0,1,BEARISH
2024-03-28,13.01,76.57,155.44,15.19,2722.64,1863.77,1555.37,5254.350098,0.427490735802276,5832130945.06,0.18036074963551427,0.5905929224049616,0.7280679190429372,0.7619456566413447,LOW,0.017996870109546093,0.006965944272445901,-0.09652777777777777,-0.02910447761194035,5.885472713297463,HIGH_VOL_OF_VOL,2.1799999999999997,0.1675634127594158,CONTANGO,1,5159179040.41675,1.13043778852631,NEUTRAL_GEX,0.4465839244287467,0.9572461354248386,NEUTRAL_DIX,2696.797,1.0095828495804466,NEUTRAL_PUT,146.7455,1.0592488355690635,HIGH_SKEW,0.006965944272445901,-0.09652777777777777,-0.02910447761194035,-0.07926397735314938,NEUTRAL_VOL,0,1,BEARISH
2024-04-01,13.65,78.45,146.33,15.52,2724.26,1864.0,1552.56,5243.77002,0.4446142840780537,5465906197.97,0.3214498405802387,0.48229082972750725,0.7114438617513853,0.7589558885847506,LOW,0.04919292851652579,0.045176110260336966,-0.052741151977793166,0.041189931350114506,5.747252747252747,HIGH_VOL_OF_VOL,1.8699999999999992,0.13699633699633693,CONTANGO,1,5165868190.115251,1.0580808485258808,NEUTRAL_GEX,0.44615508273324755,0.9965464953447251,NEUTRAL_DIX,2699.092,1.0093246173157493,NEUTRAL_PUT,146.541,0.9985601299295079,HIGH_SKEW,0.045176110260336966,-0.052741151977793166,0.041189931350114506,0.026315789473684292,NEUTRAL_VOL,0,1,BEARISH
2024-04-02,14.61,82.76,142.14,16.09,2720.74,1859.35,1542.88,5205.810059,0.4561580606562219,4278337802.78,0.7197013269468129,0.551619836879765,0.7284336114694754,0.7623466456700734,LOW,0.0703296703296703,0.10765731614859742,0.01953942777390094,0.08302446256486284,5.664613278576319,HIGH_VOL_OF_VOL,1.4800000000000004,0.10130047912388779,CONTANGO,1,5134513561.2247505,0.8332508526395781,NEUTRAL_GEX,0.4459460328052097,1.022899694357126,NEUTRAL_DIX,2701.143,1.007255076832289,NEUTRAL_PUT,146.351,0.9712267083928363,NEUTRAL_SKEW,0.10765731614859742,0.01953942777390094,0.08302446256486284,0.10765731614859742,LOW_VOL_UP,0,0,NEUTRAL
2024-04-03,14.33,81.08,138.52,15.91,2722.47,1860.82,1544.17,5211.490234,0.4277146589599023,4873454757.49,0.7979849622699413,0.6209678825075784,0.7234595249308695,0.7428951638629434,LOW,-0.019164955509924697,0.0823262839879153,0.0369030390738061,-0.008990318118948903,5.658060013956734,HIGH_VOL_OF_VOL,1.58,0.11025819958129798,CONTANGO,1,5200338509.377749,0.9371418319599231,NEUTRAL_GEX,0.4446072724945803,0.9620055393158601,NEUTRAL_DIX,2703.53,1.0070056555688303,NEUTRAL_PUT,146.03199999999998,0.9485592198970091,NEUTRAL_SKEW,0.0823262839879153,0.0369030390738061,-0.008990318118948903,0.14183266932270922,LOW_VOL_UP,0,0,NEUTRAL
2024-04-04,16.35,90.04,142.49,17.16,2709.09,1852.08,1529.37,5147.209961,0.4393542804649221,1849412237.27,1.2595237195102036,1.108564637515794,0.904638776414183,0.8145770155650599,MEDIUM_LOW,0.14096301465457084,0.279342723004695,0.253834355828221,0.12758620689655187,5.507033639143731,HIGH_VOL_OF_VOL,0.8099999999999987,0.049541284403669644,FLAT,1,5080813598.98425,0.3639992298949389,WEAK_GEX,0.4442402489509151,0.9890015177653728,NEUTRAL_DIX,2705.065,1.0014879494577764,NEUTRAL_PUT,145.97449999999998,0.9761293924623824,NEUTRAL_SKEW,0.279342723004695,0.253834355828221,0.12758620689655187,0.2442922374429224,LOW_VOL_UP,0,1,BEARISH
2024-04-05,16.03,90.58,142.64,17.18,2720.2,1861.26,1544.01,5204.339844,0.4513824593118505,3504911241.87,1.1518159575247673,1.2835043176119147,1.0127679632428648,0.8640852423943045,MEDIUM_LOW,-0.01957186544342504,0.23212913143735592,0.2407120743034057,0.11011080332409984,5.65065502183406,HIGH_VOL_OF_VOL,1.1499999999999986,0.07174048658764806,CONTANGO,1,4970133731.4515,0.7051945543619025,WEAK_GEX,0.44463211270275294,1.0151818692718002,NEUTRAL_DIX,2706.947,1.004895921493845,NEUTRAL_PUT,145.9595,0.9772573898924016,NEUTRAL_SKEW,0.23212913143735592,0.2407120743034057,0.11011080332409984,0.1918215613382901,LOW_VOL_UP,0,1,BEARISH
2024-04-08,15.19,86.26,140.63,16.56,2725.3,1862.61,1542.34,5202.390137,0.4530716945231615,3398335515.4,0.8752828114436123,1.28230521587563,1.0340074060625264,0.8744659944854265,MEDIUM_LOW,-0.05240174672489095,0.11282051282051286,0.16309341500765684,0.030529172320217013,5.678736010533246,HIGH_VOL_OF_VOL,1.3699999999999992,0.09019091507570766,CONTANGO,1,4934813869.314,0.6886451253069066,WEAK_GEX,0.44637870626522513,1.014993968493559,NEUTRAL_DIX,2709.1045,1.0059781747068082,NEUTRAL_PUT,145.932,0.9636680097579695,NEUTRAL_SKEW,0.11282051282051286,0.16309341500765684,0.030529172320217013,0.145550527903469,LOW_VOL_UP,0,1,BEARISH
2024-04-09,14.98,84.45,139.28,16.42,2727.41,1864.2,1544.3,5209.910156,0.4392675765959717,3630865100.65,0.8157695753143892,1.244124413212283,1.0211308231061371,0.8828318073116684,LOW,-0.013824884792626668,0.025325119780972072,0.13570887035633072,-0.015768725361366642,5.637516688918558,HIGH_VOL_OF_VOL,1.4400000000000013,0.09612817089452612,CONTANGO,1,4880669260.0905,0.7439277089188941,WEAK_GEX,0.44784357456417123,0.9808504610643449,NEUTRAL_DIX,2711.2830000000004,1.005948106486855,NEUTRAL_PUT,145.7825,0.9553958808498962,NEUTRAL_SKEW,0.025325119780972072,0.13570887035633072,-0.015768725361366642,0.1014705882352942,NEUTRAL_VOL,0,1,BEARISH
2024-04-10,15.8,91.76,139.94,17.04,2719.99,1860.41,1532.1,5160.640137,0.4793348447078013,2920913807.8,0.5734544445800024,1.2383954672594246,1.0918717632447068,0.910449115457822,MEDIUM_LOW,0.05473965287049398,0.10258199581297989,0.19335347432024164,0.14161849710982666,5.807594936708861,HIGH_VOL_OF_VOL,1.2399999999999984,0.07848101265822774,CONTANGO,1,4729800774.024,0.6175553574775534,WEAK_GEX,0.44806374702368335,1.0697916265081475,STRONG_DIX,2712.9355,1.0026003198380498,NEUTRAL_PUT,145.668,0.9606777054672268,NEUTRAL_SKEW,0.10258199581297989,0.19335347432024164,0.14161849710982666,0.18707738542449293,LOW_VOL_UP,1,1,NEUTRAL
2024-04-11,14.91,89.4,136.16,16.49,2728.69,1867.13,1541.42,5199.060059,0.4506637130342333,5830983335.39,0.5039543630217095,1.0446498615941966,1.1005877616325368,0.9171003327931797,LOW,-0.05632911392405071,-0.08807339449541296,0.16666666666666674,0.08436363636363642,5.995975855130785,HIGH_VOL_OF_VOL,1.5799999999999983,0.10596914822266923,CONTANGO,1,4740135154.230249,1.2301301852514148,STRONG_GEX,0.44713818576154607,1.0078846481578905,NEUTRAL_DIX,2714.9925000000003,1.005045133642174,NEUTRAL_PUT,145.26749999999998,0.9373053160548643,NEUTRAL_SKEW,-0.08807339449541296,0.16666666666666674,0.08436363636363642,0.039024390243902474,LOW_VOL_DOWN,1,0,BULLISH
2024-04-12,17.31,102.72,142.31,18.2,2714.59,1856.35,1523.92,5123.410156,0.4714684315632315,2553523575.71,0.9981833498954804,1.071294129129216,1.3019968469533154,1.0222715003409675,MEDIUM_LOW,0.16096579476861161,0.07985028072364297,0.3305149884704073,0.20208333333333317,5.934142114384749,HIGH_VOL_OF_VOL,0.8900000000000006,0.051415366839976925,FLAT,1,4603695840.27075,0.5546681762450717,WEAK_GEX,0.4472891818217325,1.0540573095084058,STRONG_DIX,2716.33,0.9993594298189101,NEUTRAL_PUT,145.1855,0.980194303150108,NEUTRAL_SKEW,0.07985028072364297,0.3305149884704073,0.20208333333333317,0.24711815561959627,LOW_VOL_UP,1,1,NEUTRAL
2024-04-15,19.23,109.64,137.72,19.55,2696.54,1843.67,1510.73,5061.819824,0.4245857214081594,939169796.44,1.8318651697132071,1.4817122227703163,1.6994918745265148,1.246246609723022,MEDIUM_LOW,0.11091854419410763,0.2659644502962475,0.4087912087912089,0.33448993754337275,5.701508060322412,HIGH_VOL_OF_VOL,0.3200000000000003,0.01664066562662508,FLAT,1,4483545965.04825,0.2094703174142418,WEAK_GEX,0.4461841974931219,0.9515929156471405,NEUTRAL_DIX,2716.7505,0.9925607817133004,NEUTRAL_PUT,145.126,0.9489684825599823,NEUTRAL_SKEW,0.2659644502962475,0.4087912087912089,0.33448993754337275,0.38844765342960286,LOW_VOL_UP,0,1,BEARISH
2024-04-16,18.4,99.25,135.6,18.84,2695.1,1842.37,1506.92,5051.410156,0.4308010371822657,871219214.29,1.7855391342696063,1.6022834400374413,1.898830318630413,1.3721593439930246,MEDIUM_LOW,-0.0431617264690588,0.22830440587449918,0.25941136208076654,0.2840195394277738,5.3940217391304355,HIGH_VOL_OF_VOL,0.4400000000000013,0.02391304347826094,FLAT,1,4330210825.75625,0.2011955651461487,WEAK_GEX,0.44646289175161413,0.9649201426172239,NEUTRAL_DIX,2716.6385,0.9920716355893505,NEUTRAL_PUT,144.9075,0.9357693701154184,NEUTRAL_SKEW,0.22830440587449918,0.25941136208076654,0.2840195394277738,0.346013167520117,LOW_VOL_UP,0,1,BEARISH
2024-04-17,18.21,98.76,134.38,18.77,2681.9,1833.38,1499.93,5022.209961,0.4466688251734659,12214539.55,1.6574438150381323,1.5539301428587586,2.02972022962009,1.4618265901238423,MEDIUM_LOW,-0.010326086956521596,0.15253164556962018,0.2707606420097697,0.3176555716353111,5.423393739703459,HIGH_VOL_OF_VOL,0.5599999999999987,0.03075233388248208,FLAT,1,4098294706.1347504,0.0029803956098413366,WEAK_GEX,0.4459395239894047,1.0016354262065332,NEUTRAL_DIX,2715.5099999999998,0.9876229511215205,NEUTRAL_PUT,144.546,0.9296694477882473,NEUTRAL_SKEW,0.15253164556962018,0.2707606420097697,0.3176555716353111,0.3943338437978561,LOW_VOL_UP,0,1,BEARISH
2024-04-18,18.0,95.99,131.8,18.66,2675.82,1829.68,1497.18,5011.120117,0.4178051418557866,-37538291.66,0.6943702182611483,1.6063153142783362,2.078521741907376,1.5244139054414723,MEDIUM_LOW,-0.011532125205930832,0.20724346076458744,0.10091743119266039,0.3803680981595092,5.332777777777777,HIGH_VOL_OF_VOL,0.6600000000000001,0.036666666666666674,FLAT,0,3733222746.93225,-0.010055197400381969,WEAK_GEX,0.444197469789574,0.9405842452315408,WEAK_DIX,2713.6425,0.9860620918193904,NEUTRAL_PUT,144.07649999999998,0.9147917946368771,NEUTRAL_SKEW,0.20724346076458744,0.10091743119266039,0.3803680981595092,0.4029618082618862,LOW_VOL_UP,0,2,BEARISH
2024-04-19,18.71,99.09,133.4,19.25,2670.21,1817.05,1487.92,4967.22998,0.4088151174904863,665749991.425,0.4797395126607525,1.6841430395824781,2.137823475062675,1.6099694635211843,MEDIUM_LOW,0.03944444444444439,0.08087810514153682,0.1671865252651279,0.4481424148606812,5.296098343132015,HIGH_VOL_OF_VOL,0.5399999999999991,0.028861571352218018,FLAT,1,3382776548.17525,0.19680578422601436,WEAK_GEX,0.44293782563846146,0.9229627587149736,WEAK_DIX,2711.3505,0.9848265652116907,NEUTRAL_PUT,143.04649999999998,0.9325638865683538,NEUTRAL_SKEW,0.08087810514153682,0.1671865252651279,0.4481424148606812,0.46286161063330744,LOW_VOL_UP,0,2,BEARISH
2024-04-22,16.94,89.54,131.68,17.63,2688.6,1828.41,1493.69,5010.600098,0.4163011920151916,1326659406.91,0.6742180656197753,1.552392061016647,2.075149392213183,1.6198764881113652,MEDIUM_LOW,-0.09460181721004812,-0.11908476339053553,0.11520737327188946,0.2970903522205208,5.285714285714286,HIGH_VOL_OF_VOL,0.6899999999999977,0.04073199527744969,FLAT,1,3216576363.1077504,0.41244455506357863,WEAK_GEX,0.441845452981216,0.9421873399541121,WEAK_DIX,2709.9805,0.992110459835412,NEUTRAL_PUT,141.8385,0.9283798122512575,NEUTRAL_SKEW,-0.11908476339053553,0.11520737327188946,0.2970903522205208,0.3101314771848416,LOW_VOL_DOWN,0,2,BEARISH
2024-04-23,15.69,82.36,135.61,16.68,2702.28,1838.35,1506.39,5070.549805,0.4528111123852846,2750771165.07,1.204927383707494,1.4499425275954094,1.9866482617192758,1.6201602843361202,MEDIUM_LOW,-0.0737898465171194,-0.14728260869565213,0.04739652870493982,0.18953752843062932,5.249203314212875,HIGH_VOL_OF_VOL,0.9900000000000002,0.06309751434034419,FLAT,1,3078429556.3467503,0.8935631349428731,NEUTRAL_GEX,0.44218488006048,1.0240311978178702,NEUTRAL_DIX,2709.2455,0.9974289889934301,NEUTRAL_PUT,141.03900000000002,0.9615071008728082,NEUTRAL_SKEW,-0.14728260869565213,0.04739652870493982,0.18953752843062932,0.1263460157932519,LOW_VOL_DOWN,0,0,NEUTRAL
2024-04-24,15.97,83.61,135.06,16.84,2703.47,1838.98,1506.48,5071.629883,0.4960643289406773,2630505684.31,1.2928147585823264,1.4310140149934063,1.88787404798503,1.6218130947452105,MEDIUM_LOW,0.017845761631612556,-0.12300933552992865,0.010759493670886133,0.20619335347432033,5.235441452723857,HIGH_VOL_OF_VOL,0.8699999999999992,0.054477144646211596,FLAT,1,2957319826.1502504,0.8894897538810717,NEUTRAL_GEX,0.4441767963827326,1.116817296582136,STRONG_DIX,2708.5955,0.9981076908678317,NEUTRAL_PUT,139.91199999999998,0.965321058951341,NEUTRAL_SKEW,-0.12300933552992865,0.010759493670886133,0.20619335347432033,0.007570977917981114,LOW_VOL_DOWN,1,0,BULLISH
2024-04-25,15.37,82.54,134.08,16.37,2699.8,1836.81,1501.28,5048.419922,0.4666122714086745,2830701609.05,1.3495480725073814,1.3493953378362604,1.7378827863092856,1.6224097094468612,MEDIUM_LOW,-0.037570444583594376,-0.1461111111111112,0.030851777330650476,0.20266040688575893,5.370201691607027,HIGH_VOL_OF_VOL,1.0000000000000018,0.06506180871828249,CONTANGO,1,2806411381.63875,1.0086552625784557,NEUTRAL_GEX,0.4450492743778809,1.0484508081963189,NEUTRAL_DIX,2707.455,0.9971726215209488,NEUTRAL_PUT,138.7605,0.9662692192662898,NEUTRAL_SKEW,-0.1461111111111112,0.030851777330650476,0.20266040688575893,0.06884561891515983,LOW_VOL_DOWN,0,0,NEUTRAL
2024-04-26,15.03,79.56,140.86,16.27,2710.18,1845.58,1512.99,5099.959961,0.4724289678300474,3139888783.76,0.7277362159522774,1.541977446151795,1.5999653779157463,1.618206124455664,MEDIUM_LOW,-0.022121014964216035,-0.1966862640299306,-0.1317157712305026,0.15526518063028427,5.293413173652695,HIGH_VOL_OF_VOL,1.2400000000000002,0.08250166333998671,CONTANGO,1,2671799273.5737505,1.1751963610500356,NEUTRAL_GEX,0.44729618597926946,1.0561882319558673,STRONG_DIX,2706.832,1.0012368702601417,NEUTRAL_PUT,138.0315,1.0204916993584798,NEUTRAL_SKEW,-0.1966862640299306,-0.1317157712305026,0.15526518063028427,0.07280513918629539,LOW_VOL_DOWN,1,0,BULLISH
2024-04-29,14.67,78.22,138.3,16.0,2715.14,1847.8,1516.32,5116.169922,0.4840130318305715,3674119701.96,0.5160232552982792,1.534401439576346,1.5278442845714022,1.6159990907255555,LOW,-0.0239520958083832,-0.13400236127508858,-0.23712948517940724,0.07472527472527468,5.331970006816633,HIGH_VOL_OF_VOL,1.33,0.09066121336059987,CONTANGO,1,2582209948.77325,1.4228586268539054,STRONG_GEX,0.44926612336689536,1.0773414834915116,STRONG_DIX,2706.3759999999997,1.0032382787905303,NEUTRAL_PUT,137.63000000000002,1.0048681246821187,NEUTRAL_SKEW,-0.13400236127508858,-0.23712948517940724,0.07472527472527468,0.030196629213483206,LOW_VOL_DOWN,2,0,BULLISH
2024-04-30,15.65,81.82,132.4,16.59,2701.79,1838.51,1497.4,5035.689941,0.4951547653306711,2090173759.56,0.5096273148180294,1.4391448077847666,1.4848755928758997,1.6196109888190362,MEDIUM_LOW,0.06680299931833678,-0.002549394518801762,-0.14945652173913038,0.07118412046543465,5.22811501597444,HIGH_VOL_OF_VOL,0.9399999999999995,0.06006389776357824,FLAT,1,2472801746.6122503,0.8452654008448302,NEUTRAL_GEX,0.4512159586006178,1.0973786629052822,STRONG_DIX,2705.4285,0.9986551113806925,NEUTRAL_PUT,137.143,0.9654156610253531,NEUTRAL_SKEW,-0.002549394518801762,-0.14945652173913038,0.07118412046543465,0.06390210740992508,NEUTRAL_VOL,1,0,BULLISH
2024-05-01,15.39,81.93,133.35,16.57,2700.77,1838.31,1492.61,5018.390137,0.468262152059069,1376151941.74,0.3791042073212314,1.3217984381542716,1.4272102895260679,1.6194142175998705,MEDIUM_LOW,-0.016613418530351476,-0.036318096430807745,-0.15485996705107086,0.07397069085833907,5.3235867446393765,HIGH_VOL_OF_VOL,1.1799999999999997,0.07667316439246262,CONTANGO,1,2297936605.8247504,0.5988641889649025,WEAK_GEX,0.4532433332555762,1.0331363259016189,NEUTRAL_DIX,2704.3435,0.9986786072109552,NEUTRAL_PUT,136.8845,0.9741789610949376,NEUTRAL_SKEW,-0.036318096430807745,-0.15485996705107086,0.07397069085833907,-0.0019455252918287869,NEUTRAL_VOL,0,1,BEARISH
2024-05-02,14.68,78.59,132.12,16.05,2711.53,1845.38,1502.97,5064.200195,0.4728233996370414,3066656377.73,0.4334512660134799,1.2159769734644756,1.4777244241356284,1.618312613275645,LOW,-0.046133853151397064,-0.04489264801561477,-0.1844444444444444,-0.10214067278287475,5.3535422343324255,HIGH_VOL_OF_VOL,1.370000000000001,0.09332425068119898,CONTANGO,1,2358798812.84775,1.300092386441242,STRONG_GEX,0.45491678921418216,1.0393623863691444,NEUTRAL_DIX,2704.4655,1.0026121612570027,NEUTRAL_PUT,136.366,0.9688632063710895,NEUTRAL_SKEW,-0.04489264801561477,-0.1844444444444444,-0.10214067278287475,-0.0430247718383312,NEUTRAL_VOL,1,0,BULLISH
2024-05-03,13.49,74.57,135.18,15.27,2722.34,1853.38,1518.07,5127.790039,0.4519354046666333,4044558565.76,0.8389159671914428,0.9162095830079567,1.6064177211234947,1.6294696770952068,LOW,-0.08106267029972747,-0.10246174318030599,-0.278995189738108,-0.1584529008109795,5.527798369162342,HIGH_VOL_OF_VOL,1.7799999999999994,0.13194959229058556,CONTANGO,1,2385781179.04225,1.6952764156617461,STRONG_GEX,0.45494443648192123,0.9933859355692823,NEUTRAL_DIX,2704.5725,1.0065694301040182,NEUTRAL_PUT,135.993,0.994021751119543,NEUTRAL_SKEW,-0.10246174318030599,-0.278995189738108,-0.1584529008109795,-0.07221458046767526,LOW_VOL_DOWN,1,0,BULLISH
2024-05-06,13.49,73.46,130.08,15.02,2726.96,1856.3,1531.7,5180.740234,0.4734998326350474,5431941595.98,1.0221545871387578,0.8735883851460822,1.7036474802155703,1.6334616303912721,LOW,0.0,-0.08043626448534424,-0.2036599763872492,-0.11191573403554966,5.445515196441808,HIGH_VOL_OF_VOL,1.5299999999999994,0.11341734618235726,CONTANGO,1,2487461483.07125,2.183728927240804,STRONG_GEX,0.4559658433875156,1.0384546112429522,NEUTRAL_DIX,2704.6555,1.0082467064659437,NEUTRAL_PUT,135.46550000000002,0.9602444902945768,NEUTRAL_SKEW,-0.08043626448534424,-0.2036599763872492,-0.11191573403554966,-0.018909090909090875,LOW_VOL_DOWN,1,0,BULLISH
2024-05-07,13.23,74.54,133.64,14.95,2727.99,1857.5,1533.46,5187.700195,0.4601895894708283,5525622777.86,0.9343339873989965,0.9797737834122934,1.8058567728957022,1.6420708801728174,LOW,-0.01927353595255743,-0.1546325878594249,-0.1567877629063097,-0.11682242990654201,5.63416477702192,HIGH_VOL_OF_VOL,1.7199999999999989,0.13000755857898705,CONTANGO,1,2582199366.9317503,2.139890067599899,STRONG_GEX,0.4570119440312584,1.0069530905725137,NEUTRAL_DIX,2704.6845,1.0086167166632558,NEUTRAL_PUT,135.1835,0.9885821864354746,NEUTRAL_SKEW,-0.1546325878594249,-0.1567877629063097,-0.11682242990654201,-0.037117903930131035,LOW_VOL_DOWN,1,0,BULLISH
