,VIX,VVIX,SKEW,VIX3M,PUT,BXM,CLL,price,dix,gex,returns,log_returns,vix_returns,vix_volatility,vix_term_ratio,vix_term_structure
2021-11-24,18.58,110.48,148.15,21.9,2414.56,1744.23,1414.85,4701.459961,0.442082379478648,2775244522.72,,,-0.04127966976264197,0.6790787575766006,1.178686759956943,BULL_QUIET
2021-11-26,28.62,149.74,148.27,29.17,2374.9,1714.35,1387.67,4594.620117,0.463402641265665,615070535.42,,,0.5403659849300324,2.007617421032034,1.0192173305380854,POST_PANIC_REVERSION
2021-11-29,22.96,131.24,149.93,25.04,2401.21,1734.71,1401.99,4655.27002,0.4263388061107526,3701057825.22,,,-0.19776380153738649,2.164767185065762,1.0905923344947734,BULL_QUIET
2021-11-30,27.19,142.55,150.55,28.13,2368.66,1709.32,1378.72,4567.0,0.4490475874023639,516976966.58,,,0.18423344947735187,2.2361764501413663,1.034571533652078,POST_PANIC_REVERSION
2021-12-01,31.12,155.02,155.21,30.79,2340.98,1691.48,1366.39,4513.040039,0.4419241889855411,-1015727979.11,,,0.14453843324751747,2.2590260014585515,0.9893958868894601,POST_PANIC_REVERSION
2021-12-02,27.95,147.31,151.38,29.15,2372.86,1713.12,1379.61,4577.1,0.4356936883061164,-2423610802.03,,,-0.10186375321336771,2.2898717735747294,1.042933810375671,POST_PANIC_REVERSION
2021-12-03,30.67,156.1,149.64,31.78,2357.21,1702.41,1371.82,4538.430176,0.4459077545176418,-1277000975.77,,,0.09731663685152059,2.297849590096879,1.03619171829149,POST_PANIC_REVERSION
2021-12-06,27.18,138.88,151.64,28.88,2383.66,1721.1,1383.82,4591.669922,0.4444940473691861,598889337.73,,,-0.113791979132703,2.361816408025578,1.0625459896983076,BULL_FRAGILE
2021-12-07,21.89,117.92,151.66,24.96,2419.58,1747.45,1409.99,4686.75,0.4449531791097938,9317764203.03,,,-0.19462840323767472,2.496723462458488,1.1402466879853814,BULL_QUIET
2021-12-08,19.9,114.29,151.2,23.63,2426.43,1753.32,1413.74,4701.209961,0.4582344717378404,13398192424.62,,,-0.09090909090909105,2.5282692954368438,1.1874371859296482,BULL_QUIET
2021-12-09,21.58,121.79,149.66,24.66,2417.32,1745.91,1404.04,4667.450195,0.4710949812264985,9477705979.4,,,0.08442211055276383,2.53671198113007,1.1427247451343838,BULL_QUIET
2021-12-10,18.69,113.85,147.34,23.18,2433.47,1758.18,1416.85,4712.02002,0.4671186805465633,9983496995.58,,,-0.13392029657089888,2.581008712085124,1.2402354200107009,BULL_QUIET
2021-12-13,20.31,121.07,146.07,24.32,2423.32,1749.4,1403.86,4668.970215,0.4701368493700001,6960414036.04,,,0.08667736757624378,2.569672659006828,1.1974396848842936,BULL_QUIET
2021-12-14,21.89,126.57,137.76,25.35,2411.97,1740.39,1393.56,4634.089844,0.458814025039899,4577148484.67,,,0.07779419005416055,2.576878940397495,1.158063042485153,BULL_QUIET
2021-12-15,19.29,118.61,141.75,23.3,2439.09,1762.88,1416.31,4709.850098,0.4653860674065516,12373200395.11,,,-0.11877569666514398,2.6255281833457045,1.2078797304302749,BULL_QUIET
2021-12-16,20.57,128.97,140.29,24.37,2429.69,1754.7,1404.05,4668.669922,0.4720123535813348,4368410277.47,,,0.06635562467599798,2.6293177276453146,1.1847350510452115,BULL_QUIET
2021-12-17,21.57,136.06,134.94,25.38,2410.35,1741.02,1390.77,4620.640137,0.4573565608478118,1098354660.09,,,0.04861448711716099,2.6310807025415457,1.17663421418637,BULL_QUIET
2021-12-20,22.87,138.67,131.71,26.31,2396.42,1729.36,1379.68,4568.02002,0.4166394572459271,331234190.68,,,0.06026889197960128,2.6345430633188642,1.1504153913423698,BULL_QUIET
2021-12-21,21.01,131.41,136.33,25.0,2421.18,1747.92,1395.12,4649.22998,0.4467123030187387,4927778278.86,,,-0.08132925229558374,2.6540534748285247,1.1899095668729176,BULL_QUIET
2021-12-22,18.63,122.7,142.04,23.56,2436.08,1759.56,1403.8,4696.560059,0.435220526964804,14794687722.07,,,-0.11327939076630189,2.6937512509796004,1.2646269457863661,BULL_QUIET
2021-12-23,17.96,120.46,150.26,23.24,2443.49,1764.97,1410.0,4725.790039,0.4366138425093909,7235349038.55,,,-0.03596349973161561,2.6924708068771683,1.2939866369710467,BULL_QUIET
2021-12-27,17.68,115.92,151.87,22.74,2454.74,1772.6,1424.16,4791.189941,0.4506296848842308,7784043207.36,,,-0.015590200445434355,1.8244200721892267,1.2861990950226243,BULL_QUIET
2021-12-28,17.54,114.83,153.21,22.33,2455.25,1772.47,1422.41,4786.350098,0.421802626614768,9198138380.32,,,-0.007918552036199178,1.695356186054951,1.2730900798175597,BULL_QUIET
2021-12-29,16.95,109.5,156.24,21.83,2457.54,1774.72,1423.1,4793.060059,0.4346541172889316,7065383461.37,,,-0.033637400228050174,1.5368797316982423,1.287905604719764,BULL_QUIET
2021-12-30,17.33,110.84,155.27,21.88,2456.5,1773.52,1419.53,4778.72998,0.4052860402732798,8238695757.83,,,0.022418879056047114,1.4215665565609938,1.2625504904789384,BULL_QUIET
2021-12-31,17.22,109.67,154.38,21.88,2456.08,1773.72,1416.03,4766.180176,0.4408385841692358,3338435885.86,,,-0.006347374495095148,1.3931152655581096,1.2706155632984901,BULL_QUIET
2022-01-03,16.6,108.45,151.49,21.53,2461.14,1778.59,1422.45,4796.560059,0.4256954693456193,7580233074.15,,,-0.03600464576074314,1.3226653620113997,1.296987951807229,BULL_QUIET
2022-01-04,16.91,109.31,150.36,21.62,2461.33,1778.63,1421.81,4793.540039,0.4313662812762217,5028022970.29,,,0.01867469879518069,1.2902651144059432,1.2785334121821408,BULL_QUIET
2022-01-05,19.73,119.31,143.41,23.47,2447.02,1767.15,1401.19,4700.580078,0.4228831161984276,-50455727.15,,,0.1667652276759315,1.2797740858018827,1.1895590471363404,BULL_QUIET
2022-01-06,19.61,117.82,140.77,23.5,2447.6,1768.3,1399.91,4696.049805,0.4172671859829597,-2323040772.63,,,-0.00608210846426771,1.2363726723665145,1.198368179500255,BULL_QUIET
2022-01-07,18.76,113.86,139.14,22.87,2447.85,1768.79,1394.25,4677.029785,0.4294333359992178,452211857.53,,,-0.043345232024477154,1.206438506522629,1.2190831556503199,BULL_QUIET
2022-01-10,19.4,113.02,139.24,22.68,2449.26,1768.32,1391.57,4670.290039,0.4179765122143289,483338318.23,,,0.03411513859275028,1.1104932434468946,1.1690721649484537,BULL_QUIET
2022-01-11,18.41,111.61,138.09,21.98,2457.0,1775.54,1400.67,4713.069824,0.4327653873418328,5128605733.42,,,-0.051030927835051476,1.082010940429484,1.193916349809886,BULL_QUIET
2022-01-12,17.62,113.94,135.73,21.58,2461.2,1777.9,1403.11,4726.350098,0.4498473771550625,7387201008.9,,,-0.042911461162411735,1.0471617996906537,1.224744608399546,BULL_QUIET
2022-01-13,20.31,123.44,133.13,23.41,2448.69,1768.18,1388.92,4659.029785,0.4432440847387186,3349598945.66,,,0.15266742338251982,1.11027320641989,1.152634170359429,BULL_QUIET
2022-01-14,19.19,117.57,133.85,22.82,2453.63,1772.72,1389.01,4662.850098,0.424451477339394,8103152386.75,,,-0.05514524864598702,1.1047138136966699,1.1891610213652943,BULL_QUIET
2022-01-18,22.79,127.95,129.72,25.12,2429.11,1752.31,1371.76,4577.109863,0.4550967439224503,3024987909.02,,,0.18759770713913482,1.2835987067406445,1.1022378236068453,BULL_QUIET
2022-01-19,23.85,129.85,134.73,25.81,2408.21,1738.14,1363.1,4532.759766,0.4514661820465486,-568341859.1,,,0.04651162790697683,1.2767517902843948,1.082180293501048,BULL_QUIET
2022-01-20,25.59,135.6,127.58,27.25,2380.83,1719.35,1354.85,4482.72998,0.4354307461332695,-7496822660.71,,,0.07295597484276728,1.2556584377314615,1.0648690894880812,BULL_FRAGILE
2022-01-21,28.85,149.5,136.18,29.95,2350.63,1694.22,1343.13,4397.939941,0.4322009182063372,-1772597843.72,,,0.1273935130910513,1.2256004322263485,1.0381282495667243,POST_PANIC_REVERSION
2022-01-24,29.9,154.38,136.06,30.82,2354.97,1698.08,1342.33,4410.129883,0.3720455521901057,-1653661644.65,,,0.03639514731369142,1.2047909846151166,1.0307692307692309,POST_PANIC_REVERSION
2022-01-25,31.16,150.8,133.9,31.76,2342.72,1684.87,1334.27,4356.450195,0.4703916810663004,-2405353500.46,,,0.0421404682274249,1.194231479063511,1.0192554557124518,POST_PANIC_REVERSION
2022-01-26,31.96,148.55,133.38,31.95,2336.68,1684.72,1334.36,4349.930176,0.5140296469398529,-2195632576.32,,,0.025673940949935803,1.185535899976872,0.9996871088861076,POST_PANIC_REVERSION
2022-01-27,30.49,141.14,132.22,30.87,2332.27,1679.36,1330.84,4326.509766,0.4960077181306831,-1578080006.9,,,-0.04599499374217775,1.1955098377420954,1.0124631026566089,POST_PANIC_REVERSION
2022-01-28,27.66,132.44,132.96,28.82,2371.6,1709.14,1343.23,4431.850098,0.4647574837452302,-85454135.58,,,-0.09281731715316488,1.2754751801384594,1.0419378163412871,POST_PANIC_REVERSION
2022-01-31,24.83,125.06,131.44,26.85,2397.86,1729.58,1356.12,4515.549805,0.5083787769271841,3089160807.42,,,-0.1023138105567607,1.3515358002873505,1.08135320177205,BULL_QUIET
2022-02-01,21.96,117.99,133.0,24.76,2409.98,1738.62,1359.66,4546.540039,0.509548553069884,2674471325.89,,,-0.11558598469593229,1.4242166693984821,1.127504553734062,BULL_QUIET
2022-02-02,22.09,119.61,132.05,25.14,2418.37,1745.22,1367.91,4589.379883,0.483121002757322,7730074046.62,,,0.005919854280509895,1.4248302822546641,1.1380715255771843,BULL_QUIET
2022-02-03,24.35,125.11,132.75,26.67,2393.4,1723.81,1348.76,4477.439941,0.4787889466768222,2957158269.99,,,0.10230873698506127,1.3515438947327085,1.095277207392197,BULL_QUIET
2022-02-04,23.22,124.89,129.29,26.25,2404.0,1732.88,1351.19,4500.529785,0.4883861043697994,2970392085.98,,,-0.04640657084188926,1.3669519131408507,1.1304909560723515,BULL_QUIET
2022-02-07,22.86,124.13,126.25,25.69,2405.23,1733.17,1346.33,4483.870117,0.4628097329533692,1220200355.33,,,-0.015503875968992276,1.3555513272114965,1.1237970253718286,BULL_QUIET
2022-02-08,21.44,118.86,127.72,24.54,2415.83,1742.03,1351.79,4521.540039,0.4875801902232197,3123330275.7045,,,-0.06211723534558178,1.3787912546447707,1.1445895522388059,BULL_QUIET
2022-02-09,19.96,119.32,129.78,23.49,2427.54,1750.54,1364.41,4587.180176,0.5028308149072428,6184981514.96,,,-0.06902985074626866,1.3905264135344493,1.1768537074148295,BULL_QUIET
2022-02-10,23.91,129.1,128.11,26.07,2412.38,1738.28,1350.13,4504.080078,0.5410693475800269,2544163934.49,,,0.19789579158316628,1.5302432192511546,1.0903387703889587,BULL_QUIET
2022-02-11,27.36,141.17,126.81,28.83,2386.97,1721.38,1338.34,4418.640137,0.5112187576936246,628675909.92,,,0.14429109159347542,1.5208444172699738,1.0537280701754386,BULL_FRAGILE
2022-02-14,28.33,140.59,128.12,29.44,2387.34,1720.3,1334.03,4401.669922,0.5094728786880304,1250192164.5,,,0.0354532163742689,1.4958942257470873,1.0391810801270738,POST_PANIC_REVERSION
2022-02-15,25.7,129.05,129.76,27.28,2416.67,1741.97,1342.05,4471.069824,0.5025017966998709,3251691399.97,,,-0.09283445111189548,1.4176279940519165,1.0614785992217899,BULL_FRAGILE
2022-02-16,24.29,122.58,132.75,26.26,2424.08,1746.51,1340.89,4475.009766,0.5013181003566954,4833309246.81,,,-0.05486381322957201,1.428360383324384,1.0811033347056402,BULL_QUIET
2022-02-17,28.11,134.49,131.31,29.32,2385.28,1717.89,1327.8,4380.259766,0.4898564913914044,-821183097.31,,,0.15726636475916012,1.5108091252992881,1.0430451796513696,POST_PANIC_REVERSION
2022-02-18,27.75,133.64,128.36,29.22,2387.56,1705.91,1323.18,4348.870117,0.5009166494846178,-533679223.17,,,-0.012806830309498363,1.4454752231930976,1.0529729729729729,BULL_FRAGILE
2022-02-22,28.81,130.69,128.33,29.11,2377.77,1698.77,1317.0,4304.759766,0.4424983652879219,-1625054552.69,,,0.03819819819819825,1.4460607358728328,1.01041305102395,POST_PANIC_REVERSION
2022-02-23,31.02,131.24,126.88,30.88,2352.31,1679.28,1309.45,4225.5,0.4883231591864598,-2220759162.12,,,0.07670947587643173,1.4639019355476133,0.9954867827208252,POST_PANIC_REVERSION
2022-02-24,30.32,128.5,130.48,30.05,2376.8,1698.4,1313.45,4288.700195,0.4483568411285369,378968071.39,,,-0.022566086395873652,1.4643005551289603,0.9910949868073878,POST_PANIC_REVERSION
2022-02-25,27.59,117.76,132.51,28.04,2406.17,1719.57,1323.67,4384.649902,0.4916010146198582,1776066413.09,,,-0.09003957783641159,1.4912508884839517,1.0163102573396159,POST_PANIC_REVERSION
2022-02-28,30.15,123.64,137.36,29.65,2402.78,1717.77,1322.77,4373.939941,0.5228270697271643,1712560976.79,,,0.09278724175425879,1.4851089255548968,0.9834162520729685,POST_PANIC_REVERSION
2022-03-01,33.32,132.8,134.42,32.59,2379.72,1700.05,1316.64,4306.259766,0.5052238876127334,708443963.93,,,0.10514096185737976,1.462498606463982,0.978091236494598,STRESS_UNSTABLE
2022-03-02,30.74,124.92,136.11,30.97,2407.76,1721.25,1323.61,4386.540039,0.4811445428665474,2421498537.71,,,-0.07743097238895569,1.4217320101102264,1.0074821080026024,POST_PANIC_REVERSION
2022-03-03,30.48,122.36,133.28,30.8,2404.27,1717.96,1319.6,4363.490234,0.4784480275856207,1006702014.5,,,-0.008458035133376618,1.424616654175131,1.010498687664042,POST_PANIC_REVERSION
2022-03-04,31.98,127.85,134.98,32.34,2395.67,1711.96,1315.11,4328.870117,0.4859956376480791,-650053948.24,,,0.04921259842519676,1.396060859674453,1.0112570356472796,POST_PANIC_REVERSION
2022-03-07,36.45,133.66,136.69,35.74,2351.71,1679.33,1305.4,4201.089844,0.4214014092540264,-1462294426.57,,,0.13977485928705446,1.4392325857562382,0.9805212620027435,POST_PANIC_REVERSION
2022-03-08,35.13,139.71,135.25,35.0,2339.79,1671.34,1303.89,4170.700195,0.4366891259827035,-1886069108.635,,,-0.036213991769547316,1.4491030696334168,0.9962994591517221,POST_PANIC_REVERSION
2022-03-09,32.45,130.86,134.12,33.06,2389.22,1706.2,1306.61,4277.879883,0.4694144357821445,1422701822.08,,,-0.07628807287218897,1.4612912812540186,1.018798151001541,POST_PANIC_REVERSION
2022-03-10,30.23,125.47,130.94,31.52,2386.91,1704.68,1304.56,4259.52002,0.4972234543040841,2972561100.64,,,-0.0684129429892143,1.4607673952163858,1.042672841548131,POST_PANIC_REVERSION
2022-03-11,30.75,125.58,130.7,32.34,2362.19,1687.52,1302.42,4204.310059,0.5166063486927546,-692503450.94,,,0.017201455507773744,1.3098692036579345,1.0517073170731708,BULL_FRAGILE
2022-03-14,31.77,126.26,131.81,33.32,2349.61,1677.39,1302.08,4173.109863,0.4807491901049326,-1832241576.09,,,0.0331707317073171,1.22172601755893,1.0487881649354738,POST_PANIC_REVERSION
2022-03-15,29.83,122.18,130.66,31.96,2396.39,1711.08,1302.46,4262.450195,0.4806548263788225,-45493422.69,,,-0.061063896757947767,1.2431669657194089,1.0714046262152197,BULL_FRAGILE
2022-03-16,26.67,115.1,132.0,28.96,2440.9,1742.27,1303.44,4357.859863,0.4891805237403097,8190923166.6,,,-0.10593362386858851,1.2576837090122117,1.0858642669666292,BULL_FRAGILE
2022-03-17,25.67,109.25,134.93,28.22,2456.6,1752.76,1305.68,4411.669922,0.5055661755327756,9427733113.76,,,-0.03749531308586429,1.2482367672723502,1.0993377483443707,BULL_FRAGILE
2022-03-18,23.87,106.74,136.64,26.55,2467.6,1769.51,1312.48,4463.120117,0.5468016916655677,4564414960.55,,,-0.07012076353720298,1.1379768461881676,1.1122748219522414,BULL_QUIET
2022-03-21,23.53,108.96,135.73,26.38,2471.66,1770.54,1311.78,4461.180176,0.5029687767159673,5205696539.73,,,-0.014243820695433618,1.1381067655782529,1.121121971950701,BULL_QUIET
2022-03-22,22.94,108.22,139.72,25.85,2482.43,1778.3,1321.62,4511.609863,0.4899302665058409,7678985456.51,,,-0.025074373140671513,1.127775694314993,1.1268526591107235,BULL_QUIET
2022-03-23,23.57,108.77,136.71,26.41,2472.0,1772.3,1309.88,4456.240234,0.5036081630767052,5998126383.99,,,0.027462946817785383,1.0911067144379603,1.120492151039457,BULL_QUIET
2022-03-24,21.67,106.05,138.39,25.3,2486.5,1782.7,1322.96,4520.160156,0.4709981588027948,7694781048.57,,,-0.0806109461179465,1.118084516487417,1.16751269035533,BULL_QUIET
2022-03-25,20.81,109.21,140.26,24.72,2492.42,1786.2,1327.66,4543.060059,0.4974489659155003,4652303632.1,,,-0.039686202122750536,1.0867095722454319,1.1878904372897645,BULL_QUIET
2022-03-28,19.63,108.29,138.87,24.18,2499.99,1791.91,1334.28,4575.52002,0.4911877078108415,8319653923.62,,,-0.05670350792888035,1.0235847505923403,1.2317880794701987,BULL_QUIET
2022-03-29,18.9,104.35,140.0,23.19,2505.23,1795.14,1346.56,4631.600098,0.4734424421028874,9140784923.03,,,-0.03718797758532866,0.9127931194273886,1.226984126984127,BULL_QUIET
2022-03-30,19.33,107.41,139.28,23.57,2504.23,1795.83,1338.7,4602.450195,0.5008462176166129,8005330614.83,,,0.022751322751322745,0.9077728124857455,1.2193481634764616,BULL_QUIET
2022-03-31,20.56,111.45,140.73,24.46,2498.24,1788.31,1324.19,4530.410156,0.4720401713418696,3976160043.38,,,0.06363166063114334,0.956176561104714,1.1896887159533076,BULL_QUIET
2022-04-01,19.63,112.22,145.51,24.21,2504.31,1795.41,1325.72,4545.859863,0.4645076789438502,3582782197.39,,,-0.045233463035019406,0.926714949725269,1.2333163525216506,BULL_QUIET
2022-04-04,18.57,107.11,146.48,23.03,2509.28,1798.23,1332.57,4582.640137,0.4801264735659328,5945441880.37,,,-0.053998981151298975,0.7054986106838682,1.2401723209477653,BULL_QUIET
2022-04-05,21.03,116.27,141.33,24.9,2504.13,1794.07,1320.92,4525.120117,0.4864905755597764,3591475431.52,,,0.1324717285945074,0.915592574389262,1.1840228245363764,BULL_QUIET
2022-04-06,22.1,114.84,144.27,25.8,2500.02,1791.52,1311.01,4481.149902,0.4357465704499257,1373425175.5,,,0.050879695672848335,0.9300040659160375,1.1674208144796379,BULL_QUIET
2022-04-07,21.55,113.33,139.55,25.23,2504.58,1793.71,1314.61,4500.209961,0.4587838383451602,710491425.92,,,-0.02488687782805432,0.9109835272595629,1.1707656612529003,BULL_QUIET
2022-04-08,21.16,112.14,141.51,25.17,2506.08,1794.92,1311.38,4488.279785,0.4454176644954991,4341863239.32,,,-0.018097447795823673,0.9028954922081102,1.1895085066162572,BULL_QUIET
2022-04-11,24.37,117.35,137.91,27.0,2495.13,1786.66,1295.58,4412.529785,0.434598632259499,-107470892.48,,,0.15170132325141772,1.0723735048891554,1.107919573245794,BULL_QUIET
2022-04-12,24.26,117.26,137.62,27.17,2495.84,1788.07,1292.29,4397.450195,0.4512817202261313,-4365979912.22,,,-0.004513746409519848,1.0560716863035013,1.1199505358615005,BULL_QUIET
2022-04-13,21.82,113.76,139.86,25.54,2511.65,1799.89,1300.48,4446.589844,0.4466885713973968,813715293.51,,,-0.10057708161582857,1.0496515320733133,1.1704857928505956,BULL_QUIET
2022-04-14,22.7,114.75,134.39,26.03,2501.32,1781.0,1288.96,4392.589844,0.4728009937210105,389729826.46,,,0.04032997250229142,1.0569506710249057,1.1466960352422908,BULL_QUIET
2022-04-18,22.17,110.9,130.94,25.75,2505.23,1782.84,1287.25,4391.689941,0.4600272157248736,29363519.85,,,-0.023348017621145245,1.0309116722520395,1.1614794767704104,BULL_QUIET
2022-04-19,21.37,106.06,130.94,25.06,2525.14,1798.07,1301.78,4462.209961,0.4533383843796995,3736731847.1,,,-0.03608479927830399,1.0373185526499473,1.1726719700514738,BULL_QUIET
2022-04-20,20.32,103.03,134.18,24.15,2526.6,1798.21,1300.21,4459.450195,0.447257554622623,1403102718.62,,,-0.04913430042115119,1.0476234643049034,1.188484251968504,BULL_QUIET
2022-04-21,22.68,110.93,132.72,26.11,2506.94,1785.14,1287.41,4393.660156,0.4244492622718093,23667370.38,,,0.11614173228346458,1.1272575314704794,1.1512345679012346,BULL_QUIET
2022-04-22,28.21,122.37,136.22,29.87,2460.02,1750.63,1266.61,4271.779785,0.4380450198373005,-707370661.08,,,0.24382716049382713,1.378354649194501,1.0588443814250266,BULL_FRAGILE
2022-04-25,27.02,116.98,133.42,29.07,2473.24,1760.03,1269.27,4296.120117,0.4194350040954677,-337188402.5,,,-0.042183622828784184,1.3797354362877388,1.0758697261287935,BULL_FRAGILE
2022-04-26,33.52,127.5,137.43,33.14,2414.57,1719.2,1252.02,4175.200195,0.4520937759341911,-1759144334.57,,,0.24056254626202822,1.562031785165801,0.9886634844868735,POST_PANIC_REVERSION
2022-04-27,31.6,123.71,138.09,32.2,2421.89,1723.5,1251.53,4183.959961,0.4345284198699164,-2141585988.43,,,-0.05727923627684972,1.575296120132719,1.018987341772152,POST_PANIC_REVERSION
2022-04-28,29.99,119.75,136.35,31.15,2471.16,1757.98,1267.21,4287.5,0.4520591669512339,-105030297.58,,,-0.050949367088607644,1.6015148960175505,1.0386795598532845,POST_PANIC_REVERSION
2022-04-29,33.4,121.98,136.69,33.18,2393.8,1703.87,1242.62,4131.930176,0.4635257408922454,-1174932280.81,,,0.11370456818939645,1.6265133204829072,0.9934131736526947,POST_PANIC_REVERSION
2022-05-02,32.34,124.48,131.4,33.01,2409.0,1713.49,1245.12,4155.379883,0.4602533123747508,-925363915.06,,,-0.031736526946107624,1.6190132445337315,1.0207173778602348,POST_PANIC_REVERSION
2022-05-03,29.25,117.55,129.0,30.81,2420.01,1722.4,1246.58,4175.47998,0.4610640972332477,-348333228.91,,,-0.09554730983302417,1.6538915777244567,1.0533333333333332,BULL_FRAGILE
2022-05-04,25.42,106.62,127.75,28.09,2484.78,1767.99,1264.93,4300.169922,0.486519374721654,4503160837.97,,,-0.13094017094017085,1.696463873483418,1.1050354051927616,BULL_FRAGILE
2022-05-05,31.2,119.18,128.65,32.68,2407.16,1712.24,1242.43,4146.870117,0.4964853872945992,-1434460340.04,,,0.22738001573564115,1.8548310588367156,1.0474358974358975,POST_PANIC_REVERSION
2022-05-06,30.19,116.78,126.21,32.31,2394.31,1703.63,1238.8,4123.339844,0.4708221949621741,-1017344605.79,,,-0.03237179487179476,1.8576046533867978,1.0702219277906593,BULL_FRAGILE
2022-05-09,34.75,125.93,127.05,35.05,2318.92,1649.98,1225.38,3991.23999,0.416092571494453,-1868208095.55,,,0.15104339185160653,1.9043566325966554,1.0086330935251797,POST_PANIC_REVERSION
2022-05-10,32.99,120.98,125.86,33.97,2324.12,1654.26,1225.03,4001.050049,0.4401032121399379,-1986446947.49,,,-0.0506474820143884,1.870106815363787,1.029705971506517,POST_PANIC_REVERSION
2022-05-11,32.56,125.89,124.51,33.63,2287.81,1627.21,1218.75,3935.179932,0.4540096268136891,-2519691054.66,,,-0.013034252803879931,1.8719154762614711,1.0328624078624078,POST_PANIC_REVERSION
2022-05-12,31.77,122.11,119.91,33.08,2283.47,1625.69,1218.06,3930.080078,0.4189913360634772,-3429697353.99,,,-0.024262899262899373,1.8252180606855068,1.0412338684293359,POST_PANIC_REVERSION
2022-05-13,28.87,113.89,122.09,30.7,2338.59,1664.73,1223.04,4023.889893,0.4529515988834721,-1426612506.71,,,-0.09128108278249913,1.8695885488852038,1.0633875995843436,BULL_FRAGILE
2022-05-16,27.47,108.26,117.53,29.51,2332.01,1658.26,1218.65,4008.01001,0.5201815291073775,-1135155035.94,,,-0.04849324558365087,1.879105196111339,1.0742628321805607,BULL_FRAGILE
2022-05-17,26.1,101.2,117.68,28.37,2377.3,1691.8,1226.07,4088.850098,0.5111652714097823,521341737.0,,,-0.049872588278121466,1.8848934459135802,1.0869731800766282,BULL_FRAGILE
2022-05-18,30.96,114.96,123.46,32.8,2283.72,1623.86,1213.33,3923.679932,0.4975285169080962,-3157560491.09,,,0.18620689655172407,1.9602363955153168,1.0594315245478034,BULL_FRAGILE
2022-05-19,29.35,104.89,122.66,30.79,2267.55,1614.56,1212.74,3900.790039,0.4558133182267513,-3674619775.84,,,-0.05200258397932811,1.9508166897257835,1.0490630323679726,POST_PANIC_REVERSION
2022-05-20,29.43,107.8,122.32,31.14,2297.78,1604.57,1211.93,3901.360107,0.4843411666546648,-1408475626.91,,,0.002725724020442799,1.7618483213295038,1.0581039755351682,BULL_FRAGILE
2022-05-23,28.48,102.68,120.55,30.29,2318.44,1618.74,1213.23,3973.75,0.4699115014296484,-827734133.38,,,-0.032279986408426775,1.758487900149116,1.0635533707865168,BULL_FRAGILE
2022-05-24,29.45,104.29,122.96,30.74,2312.07,1612.86,1211.76,3941.47998,0.4910733666881201,-975215961.6,,,0.034058988764045006,1.5348998878350832,1.0438030560271647,POST_PANIC_REVERSION
2022-05-25,28.37,98.79,118.85,29.73,2322.6,1620.86,1212.57,3978.72998,0.471711243018577,-133835413.89,,,-0.036672325976230824,1.5268279647445935,1.047937962636588,POST_PANIC_REVERSION
2022-05-26,27.5,96.25,122.28,29.28,2338.61,1633.16,1215.51,4057.840088,0.4923202564732615,3830138869.3,,,-0.030666196686640834,1.5197521088799144,1.0647272727272727,BULL_FRAGILE
2022-05-27,25.72,93.66,121.25,28.02,2351.2,1642.14,1219.2,4158.240234,0.5294658316912269,3229619786.44,,,-0.06472727272727274,1.4736061444981539,1.0894245723172629,BULL_FRAGILE
2022-05-30,26.54,,,,,,,,,,,,0.03188180404354579,1.477973279656567,,BULL_FRAGILE
2022-05-31,26.19,93.1,119.1,27.99,2351.17,1640.25,1218.13,4132.149902,0.5281746390081205,3396672527.89,,,-0.013187641296156682,1.44020277241748,1.0687285223367697,BULL_FRAGILE
2022-06-01,25.69,91.39,119.3,27.72,2351.12,1642.31,1216.78,4101.22998,0.5226027525845165,2772951834.21,,,-0.019091256204658236,1.3597171453508765,1.0790190735694822,BULL_FRAGILE
2022-06-02,24.72,91.08,121.4,27.06,2357.77,1646.83,1219.91,4176.819824,0.502836090063354,8849277572.78,,,-0.037757882444531043,1.0778052666645186,1.0946601941747574,BULL_QUIET
2022-06-03,24.79,90.5,122.25,27.33,2355.13,1644.76,1216.35,4108.540039,0.5511150953315977,1411442276.51,,,0.0028317152103560783,1.0751470783513586,1.1024606696248487,BULL_QUIET
2022-06-06,25.07,89.53,122.36,27.22,2358.04,1647.25,1216.72,4121.430176,0.524174420356468,889379135.34,,,0.011294876966518874,0.9018443875623874,1.0857598723573991,BULL_FRAGILE
2022-06-07,24.02,87.82,120.66,26.52,2361.28,1649.41,1218.51,4160.680176,0.5141049304796693,2723715124.52,,,-0.04188272836059037,0.8977443558639419,1.1040799333888427,BULL_QUIET
2022-06-08,23.96,92.68,119.13,26.54,2360.95,1648.94,1215.48,4115.77002,0.5157375512811582,1724845025.73,,,-0.0024979184013321776,0.8987215557524972,1.1076794657762938,BULL_QUIET
2022-06-09,26.09,98.82,120.66,28.01,2352.7,1643.84,1211.94,4017.820068,0.5126266841543828,-1424303517.12,,,0.08889816360601,0.9682939375129042,1.0735914143349943,BULL_FRAGILE
2022-06-10,27.75,99.75,121.64,29.72,2332.71,1629.22,1211.24,3900.860107,0.5081973000736029,-1323234349.385,,,0.06362591031046372,0.9477606862270481,1.070990990990991,BULL_FRAGILE
2022-06-13,34.02,113.72,124.14,34.24,2274.92,1586.67,1210.17,3749.629883,0.4465570296824429,-3321834606.89,,,0.22594594594594608,1.223514569475248,1.006466784244562,POST_PANIC_REVERSION
